label	data
0	没有介绍的那样好，感觉内容一般，对英语学习没有太大的帮助。
0	有点失望……感觉也不怎么幽默啊……很吃亏的感觉……
0	最大的缺陷是容易诱导养成中文式英语习惯
0	这书没啥意思啊，整一弱智看的小人书，当当的送货速度太慢啦一个月才收到，服务态度有极差，发邮件过去，回都不回后悔啦```还有那个什么购物券好像也没用！
0	很多单词一辈子都用不上，没觉得对记忆有什么帮助：（
0	内容很一般，书名起得吸引人，故我上当了。
0	写法的确新颖，可惜缺乏文学造诣：语言市井化、表达娱乐化，终究难成传世之作。当下中国庸俗文学(不是通俗文学!)屡屡盛行,中华文化堪忧!无怪乎泱泱中华数千年,提及经典之作,无出四大名著之右!可惜钱了。
0	能把英文写成这样子，也真难为作者了虽然有些搞笑，可惜不喜欢这种风格而且，中英混杂的读，是能记住一些词汇的，倒是把阅读能力搞坏了。
0	浪得虚名，一点都不实用。我们平时说细胞基因这些词吗？？
0	觉得不太好,搞不懂为什么那么畅销.
0	买了看不了多久，没有音频的，包装印刷挺精美，不如一本双解牛津英语字典
0	看了就后悔，除了把单词用语言串起来了之外，什么都没得了，还不如直接把那些个单词一一罗列的实在。想增加词汇？靠他，实在是不行，至少是我，看了一篇就没什么在想看下去的冲动了。为了不浪费钱，就用来当本小型词汇表，有需要的时候看着目录查查了。学习英语，特别是记单词，还是没什么捷径可走啊~~&#183;~&#183;
0	书拿到手的时候书面是坏的.比较不爽!
0	不知道我英语太菜，还是的确有缺漏，书翻开的头几页，有一个句子，好像是错的
0	没有标准音标，没有想象中好，适合无聊时翻翻。
0	看了当当的推荐和网评，于是下决心买来看看，看过后发现并没有想象中的那么有趣，有时还觉得很幼稚，不知道我他真的不令我满意还是我不懂韩国式的幽默！
0	单词难易程度差的很多，有很常用的也有压根不用知道的，看了也不能增强记忆，无趣。
0	没有音标,这一点已经将其他所有优点都淹没了
0	并没推荐的写的那么搞笑~~很一般的书!!
0	5月8日付款成功，当当网显示5月10日发货，可是至今还没看到货物，也没收到任何通知，简不知怎么说好！！！
0	一本书下来 也没多少单词 不划算的 劝大家别买 浪费钱
0	书的印刷很棒可惜文字过于生僻，而且有点傻瓜的感觉有点像韩国电视剧，过于华而不实不喜欢韩国人的作风，没有什么内涵，对记忆没有什么效果建议别买
0	不适合初学者，单词是否太过深了？而且不是很有趣，相反，觉得很幼稚。
0	用它我也没多记住什么单词啊！大家要是想学单词，有很多方式，没必要买这个浪费钱，我可是后悔死洌！
0	对小孩子很有用，可对于我，我想是买错书了。“大学生朋友”指的是年纪大一写的学生例如高中生，初中生，而不是大学生。当当的服务还是很好的，赞一个。
0	虽说搞笑,但并非是学习的好书!至今一直都没有兴趣往下看!
0	韩国的书，不适合中国国情！韩国的书，不适合中国国情！
0	一点也不好，整本书基本没什么英语，多数都是汉字，对我一点帮助都没有
0	刚刚收到书5分钟,就跑来反馈了,真好玩,书宽宽大大的,封面那些个傻忽忽的猫,挺逗的,没顾上翻看呢,嘿嘿,看完和大家分享去!!!拉拉
0	没有深度。更关键的是单词根本记不住。很是怀疑排行榜的真实性
0	从当当买了上百本书了，这本的味道太大了，看一会儿闻的我恶心。
0	基本上没啥用,书看完了单词没记住几个,背单词还是得靠每天的死记.也可能是不会使用此书或者是我太笨了?
0	开心？我不觉得，一般而已，并不像当当形容的这么的好！
0	好像不太实用。。。不知道为什么这么受欢迎。。。
0	典型的网络小说~时间相当充裕的人可以看一下！看完之后，里边的人物不知道是什么样，不知道什么性格，人物一闪而过，看完啥都忘了！故事情节一概而过，打仗就知道打赢了，怎么打的，打时的情景不知道。很失望，决定不再看下去了~
0	无聊粗俗，没有多大的意义，建议十岁以上的朋友不要浪费时间。
0	这本书对提高英语水平没什么用处的~！
0	完全是噱头，没有实际东西。（个人观点）
0	不值得看的书，建议不要花费不必要的金钱．
0	看了网上那多的对它好的评价因此才决定购买.没有想到大失所望!只是把一些常用的英语单词归类而已.对我来说没有任何帮助,也没有别人说的开心搞笑!以前我上初中时,我的英语老师就已经让我们学着将英语单词归类了.非常一般......
0	没有介绍的那么好，还不如看点英文散文或者直接看美剧
0	突然发现大家都手捧一本《明朝那些事》才察觉原来都出到4了，赶紧从当当上买了一本饱读。感觉一般，看到一半就进行不下去了。
0	17号下的订单,怎么24号还没有见到他们啊????
0	这本书竟然出了2，我觉得不是很好用的说~~不实用。一遍都懒得看完……
0	很臭   但是大多都是说中国人的中式英文有点耻辱。
0	后悔,很没劲的一本书,比介绍的差很多.
0	看了之后比较失望，没有想象中的能帮助自己记住单词
0	江苏常州的用户，12月5日下的订单，12月12日尚未收到。
0	没有介绍的那么好，也没觉得可以让人茅塞顿开的感觉，总之对记住单词效果不佳。
0	没有塑料包装，也没有同事说的送记单词本，感觉有人用过，不爽
0	书的介绍吹嘘得太过，看了以后比较失望
0	文笔一般，写得也一般，史料也不详细，网上评论言过其实，业余作者玩票性质。不建议购买，下载看就可以了！
0	本来以为会是很有趣的书，但其实并没有激起我任何背单词的热情。。。
0	我还以为很搞笑,买来才发现也不怎么样啊
0	我认为这本书没有想象中的好,不能有效提高记忆效果.而且,很多词汇使用频率不高.
0	个人感觉看这种书对英语水平的提高不是很大，基本上没有什么帮助，可能不太适合我吧。比较失望。
0	韩国的老师，一个噱头而已，对记单词实在没什么用的。不过纸张和印刷不错，当然，这也是成本之内的。
0	没什么特别～还是买个CD、MP3自己练吧！
0	感觉没什么有意思的,就是一些单词堆彻的单词书. 除了包装有些精美.
0	我觉得这本书不适合在上大学或高中的朋友们，向我在读大学我觉得对我没有帮助，只适合入门级的读者
0	收到书时,书皮已经褶皱了,感觉很不舒服,希望当当以后能改进!!!
0	纯粹学几个单词，又没有注音标，很不方便
0	只在收到的时候翻了两下，质量还可以，内容一般
0	开始看前人的评价挺好就买了，但是看过之后觉得没有想象的好。里面内容我看了后就像那种和别人说话夹杂着英语单词的感觉。中文之中，杂着零星的英语单词让我感觉不是很好。觉得对我没有太大的帮助。只是个人见解。
0	我现在上高中，英语成绩还算不错，这本书说是大学一级词汇，但其中大部分都是高中课本上的词汇，（我是新课改这届的）如果真是什么大学生要买的话我觉得没必要，里面的词汇应该都知道，这本书应该更适合初中生吧。还有这本书没我想象中那么逗，都是冷笑话- -。
0	系统升级很麻烦！耽误了几天时间，而且我打电话去客服，一共两次，得到的答案都是不同的，我有点晕了，不是一家公司的么！
0	不要指望这本书提高英文，说那么好，只是推销技巧，包装华美，打开都不容易
0	新颖的教学方法,但对于我这种英语白痴来说,任何方法都是无益的!!!
0	比我想象中的样子差很多，单词也不都是常用的，而且编辑的也不算实用，关键是一点也不好笑啊。
0	这书我看他的丰面时就感觉它是给我一个希望的书,可一看和我的想反了.没什么帮助的.就是觉的失败
0	这种背单词的方法只适合某些人。不是每个人都适合的，包括我。所以大家不要一拥而上哦，防止跟我一样上当，哈哈！
0	不该跟风，看别人买什么就买什么。。。后悔，还一次买了两本。。
0	连音标都没有~只是一些文字把英文罗列在了一起~没啥大不了的书。也不便宜~
0	没什么感觉，只是觉得图片还蛮好玩的！至于英文方面，反正对我而言，不会想用这本书提高什么英语水平就对了。
0	虽然是买了,到最后也是送到了,但非常的生气,每一次我订的书都超长时间才送到,在广州这样的大城市,而且是市中心还要差不多半个月才送到,你说我生不生气.
0	马马虎虎，太过于关注片面介绍，买来看后感觉不太适合自己。同时提醒以后买书要买自己感兴趣的，要不就成了摆设。“书非借不能读也”
0	没有大家说得那么好啦.感觉有点太牵强.也不是很容易帮助记忆.我都是学英文得了,也觉得难,更不用说没有学英文得读者了,我想.
0	很一般，说它难吧，有些单词又很简单，什么HAND,ANGRY.说它简单吧，很多单词又很难，什么殡仪馆美容师，耳鼻喉科医生之类的，反正不懂的现在也没记住，懂的还是懂的。总体说来，没什么意思
0	买这本书是因为它很热，在榜上呆了很久，也是因为个人对文史的喜爱。但是，真的到了看它的时候，我觉得失望。当然这更多的是和个人爱好又关系，不是很喜欢它的语言风格，缺乏一种真实感。不过，它流连榜单那么久，也许又它的吸引人之处，不过目前我还没发现》
0	买这本书是因为受销量的影响吧。买回之后翻开一看根本不是自己想要真正别开生面的单词收，这样的书我也会写啊！
0	怎么没光盘,光盘竟然在第二本书里面!逼我一定要买两本,商业诈骗
0	根本没有激起读它的兴趣,宣传的有点过!
0	硬着头皮看了几页,仍不觉昏昏欲睡,上当.
0	感觉太一般了，绝对没推荐的那么好
0	这本书我购买了，当当没有给我送到且没有任何解释！！！！！ 、、、当当，差距还是挺大的，
0	为迎合大众口味而用调侃语气写历史的、典型的媚俗性娱乐文字，罗嗦拿捏，令人作呕。
0	书里多是名词，没有想象的那么好，有点不实用，没有继续读下去
0	感觉并不像介绍的那样，令人失望。
0	个人观点。没有评论的那么好。看了一点就放弃了。
0	我11月9日下的订单,可到现在了还是杳无音信，还有首页不是打出６．８折封顶的宣传吗，但实际却有超过６．８折的东西在销售，电话咨询回答只能以购物车的价格为准，当当的服务真的要改善一下，不要以为做大了就不思进取了．
0	我觉得是一本基本没什么用处的书，喜欢英语的用不着，不喜欢英语的也不会因此喜欢上学习英语（我就是个例子），高年级的觉得肤浅，小孩子又觉得生僻，哎！这是第一册，我还在网上发现了第二册，不知道会不会比这个好一点。
0	小孩子看看还可以，我觉得不是很好笑啊，也不利于专业英语水平的提高……
0	看了，没什么兴趣再看，搞不懂这本书的定位
0	看这书的简介还可以，但是读起来不是很好，很多单词写的很没意思，没看完就丢在一边了
0	一般般了，思路挺新，根本起不到教学作用
0	身边很多朋友都看，说挺好看，挺有意思。买来看了几页，发觉不和我的口味。我不喜欢这种类型的讲历史的小说，太太太调侃了。
0	看了两边，第一感觉是--很一般。内容上，真不敢苟同，还号称是学术明星，于丹的同志的见解真让我张了见识！页数大可以压缩到50页，何必浪费纸张呢？难道孔夫子没教育你怎么搞环保？评论到此结束，懒得浪费我得笔墨！
0	大家普遍反映不错，但是我感觉一般，虽然运用通俗易懂的语言来叙事，也不乏诙谐幽默，但是就是看不进去，多次躺在床上看着看着就困了，仁者见仁，智者见者吧~
0	没意思不喜欢这样的语言闲着无聊读读也可
0	书买了很长时间，但是一直都没有读过，偶尔读一段发现根本没有读下去的毅力，可能是我对明史还是有一定的理解，我无法认同作者运用网络化、通俗化的语言来对明史的解读。尤其是今天早晨看到CCTV对当年明月的专访。我想主持人对此也存保留意见。
0	绝对垃圾书``想读历史的读此书毫无价值`` 类似垃圾小说``不推荐想了解明朝历史的人读这本书``我买了第一卷打死都不想再买后面的
0	后悔买了一套，叙述得象流水帐，没有亮点，如果想看的话在网上看就行了，收藏简直没有必要。
0	书的中间少了好几十页。。。。。。。。。。。。：（要求退货。。。
0	《明朝那些事》徒有虚名，没意思。炒作的结果
0	我一直不明白为什么这本书会有这么毒人关注，还是要保持清醒的头脑，认真鉴别
0	各位广大的书友，本人特别喜欢看书，非常支持当当网给我提供了一个买书的平台。《明朝的那些事儿》这本书我看后，说实话，个人很不喜欢。首要的是缺乏文采，一本书没有好的语言做支撑是很难成功的。作为历史书，它的故事性很差，有时为了幽默而幽默，显得特别低俗。书中穿插很多说理，使书的内容显得非常冗杂，不协调，令人难受。我不知道被人是否与我有同感，这仅是我的拙见。在这个喧嚣的年代，能写一本书真的很不容易，但写一本高质量的书跟不容易。
0	买书这么方便而且又实惠！质量也很好！书的内容也是通俗易懂！好书！好书！
0	书收到了,和上面那一位朋友一样,我也没有收到书本该附带的赠品!!!的确,就是一个记事本的事情,看上去小,关键的关键是缺乏信誉!!!想到很多朋友越来越多的都从当当转投了卓越购书,为什么这样,当当是应该好好反省一下了,不能因为发展大了,就可以越来越开始店大欺客了!希望当当给我一个让人满意的答复!!!
0	于丹口才超群，书写得很时尚但很肤浅。虽然我看不懂真正的论语但我不信老先哲的本意如此肤浅！
0	感觉被人骗了这样的作品带给我的连我在别的博客上看到一篇搞笑的文章都不如。
0	我现在有点怀疑是不是她的女儿写的这本书！很幼稚的写法，很傻的笔力，很无聊的字眼，一天连上几次厕所都要写得话，我觉得不是作者有病，就是日本有病！！！实在不能容忍这种东西，这本书我是白买了！！！但有一个好处就是教小孩如何认字的
0	我怎么写评论啊，都俩星期了，我的书长什么样还没见到呢！！！！！
0	当当真差劲，我订购5本高木直子的书，发给我5本穿越文！
0	随便翻了翻就放下了。坦白说。。图画不可爱。。。内容没有仔细看。。不吸引我。。。
0	当当网给我发错书了，收快递的时候没有打开看，我哭
0	虽然写出了很多现代人的心声,但对我来说也只能是一本打发时间的书而已.
0	很浅的一本书~当是漫画书翻翻吧~还是喜欢几米的书~
0	买这本书是很偶然的,是看了一篇精彩评论才买的,很失望!也许是我年龄的关系,这本书应该只适合十几岁,二十来岁的看,在我看来很无聊.
0	这个作家的书真的很一般,除非和她有交叉的经历,否则很难找到感觉.细腻是日本人的长处,但很平凡,并不动人.
0	内容很平常，不觉得有什么新意。而且有些地方的理解应该并不符合原意。不是一本值得买的书
0	书里基本都是日本的生活环境,与国内还是有些区别的可能是自己没有一个人住过,所以没啥共鸣,书没看完就放一边了...还好就买了一本她的书
0	说实在的,看了之后没什么感觉只是觉得作者好有耐心,小事都记下来
0	以前没有看过高木直子的书，总听说不错，这次终于买了一本。可能不太习惯她的风格，不是很喜欢，内容有些罗嗦乏味，缺少看后有一笑一吾的感觉。有点失望。
0	我是看了报纸上的宣传才有了买这本书的冲动，后来在网上上搜了下发现不贵，就买了，花很短的时间粗略看了看，觉得一般般啊，并非物有所值，
0	我希望出版社能把原版日语也写上就好了。
0	就是跟流水帐一样的漫画，象个人日记。
0	看来这种类型不和我口味，有点繁杂，可能就象生活吧，但我喜欢简单一点的。做一个菜也要画这么多，查点以为是菜谱了
0	本来以为是搞笑漫画呢，看网上人气那么旺还一连买了三本！没想到只是像作者的生活小日记似的，写了一些生活中的事情，语言也很一般（可能是翻译的缘故吧），总之个人觉得有点无聊的，呵呵～应该适合小女生看吧～呵呵～（PS：本人18，男性）
0	个人觉得不值得一买。不喜欢这种乱糟糟的画法。喜欢这本书的，大多是单身生活的女子，与其说是喜欢这本书，不如说是喜欢作者传达出来的态度，是单身生活让大家产生了共鸣。
0	离自己想象得差太远！误以为是另外一个日本插画家的书，不值得买
0	发现自己不是很喜欢，而且内容很少，虽然装帧很好，不过下次不会买了，不如看多啦A梦！
0	挺无聊的一本书。内容很贴近生活，可能是因为太贴近生活了，反而没什么可看的了。
0	不精致的手工画，寥寥几句旁白，把一个人生活的自由和孤单刻画的淋漓尽致
0	呵呵。简单的几笔，居然可以表达如此丰富的生活。可爱的直子，可爱的生活。看她的漫画感觉生活好美好：）在她的书中，自己又变成了一个小小女生：）
0	写的就是现实的生活，汗贴切、不过画画的风格我不是很like
0	因为大家评论都不错，于是买来看了。可....什么呀? 简直了...很....怎么说呢...无奈....没有我想的好...
0	在电视上看到于老师的讲课觉得不错买了这本书。但是我想说，这本书没什么收藏价值。能看电视还是看电视吧
0	不适合我29岁的年纪看， 怎么就觉得那么没意思呢，高直的漫画我买了两本，一本也不喜欢，我的一个狂热热爱漫画的朋友也不喜欢。
0	没有想像中那么好看,很平淡,让人没有耐心看完
0	一个人住第3年，希望越大，失望越大是么？这本书，觉得不知所云，或者，所云无用。觉得浪费钱，适合随手送人。
0	这是到目前为止我看过的穿越小说里最烂的，言情小说里极差的，宫廷故事里排倒数的两本书。完全是浪费银子~~~唉~~~~
0	内容和见地一般，说教太多，很失望。
0	看的时候觉得挺搞笑的，可惜看完没多久就忘了，不值得花钱买。。。。
0	内容瞎编乱造,买了翻了翻,一直家扔着呢~
0	完全配不上“引起第三国潮流”这几个字  就没见过作者这样写作的  感觉作者创作时思维混乱   经常蹦出一些莫名其妙的字词  让人感觉不知所云   对于角色感情的描写不到位   过度太快   性格混乱
0	此书我觉得我个人不是特别喜欢，所有的内容太过虚幻了。
0	书是挺好看的，可惜书里有几页是白纸，中间的情节还需要猜一下。
0	这本书我之前就评价过了。结果发现，因为我手误，买了两套，居然。我的钱啊~~~所以，再评价一次！我真的真的很后悔买这套书，尤其，居然买了两套。肠子都悔青了。那么多穿越的书，我买的时候也都是挑的口碑和等级高的。可见，众口难调，口碑好也不一定取悦所有人。这个故事是我看得穿越中最没有逻辑性的。。
0	草草通看了一遍，太一般了，和末流仅相去步武印数多，卖数也多，如此炙手不知何因，虽然出版商外加某某的热炒吹捧实在也不妨碍它成为一本快餐书忝列论注，实为末流
0	虽然作者花了很多篇幅，但看了以后有点失望，感觉钱白花了。书里面实际上大部分都是个人抒情，小女人的自怜自爱。可爱倒是可爱，但是实用性上，我觉得不如《求医不如求己》。实际上《31岁》这本书，为数不多的精华思想，都来自于这本《求医》。《求医》内容之丰富，逻辑之严谨，行文之流畅有趣，学识之渊博，阐述之客观，是这本书所不能及的。如果有《求医》，这本书，可以不用买了。
0	真是不知道在搞什么？？不是已经评论过了吗？误人子弟！随便翻了几页,不看不知道,一看想烧掉了！前言不搭后语，东扯葫芦西扯瓜，内容肤浅像是在记流水账！里面都是自己的感受和想象，科学依据不足，浪费人民币了！不值得买里面有说到“在感觉月经快要来或者第一天肚子痛的时候吃老姜汤尽量多放几片,越辣越好加上几勺红糖”不知道就不要乱说，会害人的。我想也许你说的有些是对的吧！结果被害残了了！喝红糖水，起到补血的作用。并有效储存身体的热量。月经的时候千万不可以喝红糖姜水，那是感冒的时候喝的。可以促进血液循环，活血化瘀，加速新陈代谢。月经期间如果喝红糖姜水会导致月经量增大，严重者导致崩漏。参考资料：妇产科学。 事实证明就是如此。这样的水平也能出书，真是笑死人！还是健康书，搞不好害人的！精神损失费！
0	2008-01-10订单中包含〈31岁小美女的养颜经〉，却没有送来。 是没有货？ 还是什么？快递及收货单上都没有声明！请给予解释。谢谢！
0	我1月7日下的定单,昨天收到的货,却发现没有这本?31岁小美女的养顏经?.也没有说是缺货,不知怎么回事?
0	对论语的理解只是书面的，或是集成一些现有的观点。
0	我是一名资深的网络潜水员，喜欢在论坛上看护肤、理财等等。在网上经常看到一猫一菩提的精彩文章，深深地被她感染，成为一名不折不扣的猫迷。《31岁小美女养颜经》向我们展示了一个与众不同的护肤、养生、调养的新世界。她教会我们，可以从名贵繁杂的护肤品中解脱出来，用一些日常生活用品护肤；通过一些日常小动作健身；调理身体，以内养外；还教给我们，如何轻松自如地度过女人一生最宝贵的经历---怀孕生子。总而言之，这本书是女人的好朋友。
0	总的感觉前言不搭后语，浪费了银子，呜呜。
0	我定了2本书,为什么只发了一本,我使用了礼券,?31岁小美女的养颜经?这本书就没发货.订单号： 1450990450能帮我查查吗?
0	是不是这本书在当当网卖的好了，就调高价格了呢？原来不是16元吗？怎么突然酒涨价了？大家都不要买了，等调价了在买吧！我已经买过这本书了，内容也很一般了，23.8元，不值！
0	于丹的心得，在电视上看过，也上网看过，记得在大学的时候老师还放给我们看过， 现在看有书，就买了一本，翻了翻感觉挺好，还有书签，印刷是彩色的，也很好。上次评论打的分数不知道怎么的，是很差？不知能不能改啊，应该是很好，喜欢
0	对现在的化妆品真是没有抵抗能力，店家宣传、别人一说好就晕了头跟风去买。其实最简单的东西也是最好的。看了这本书，更注意从内而外调养。
0	看在排行榜的第一名，所以买来看看，十分以致非常失望，在当当网上买了不下30本书，这本书是最烂的，所以忍不住说出来。非常不好用，也不实用，总结起来一句话，早晚喝杯蜂蜜就可以美容养颜。不建议大家买
0	一般一般一般一般一般一般一般一般一般
0	没什么意思。后悔中。可以不用看了。
0	很一般啊，没有想象中的好，内容有些肤浅，没什么特别的，特别是关于中医养生的部分，有点失望，不过版面印刷质量还是可以的，文字大小看起来也很舒服，仅此而已！
0	作者有明显的自恋倾向，只有有老公养不上班的太太们才能像她那样生活。很多方法都不实用，还有抄袭嫌疑，没意思，没买的可以省省了。
0	都半个月了还没有收到,同一单中的另一样东西都在国庆前收到了.可这本书还没有到?
0	我没有收到货呀！！！！！！！打电话叶没有人接听！！从来没有遇到过这样的事情！！！！想咨询下邮局货物发货单号也查不到！怎么回事？还全球最大的购书网，不可信任！！
0	很后悔买这本书，觉得并非作者自己的观点体会，而是东拼西凑来的。想吐的感觉。（心情指数为什么没“气愤”可选？）
0	这本书的唯一优点就是让我明白了什么是炒作！这世道啊，三教九流都来写书了，一不小心还成了畅销书！我觉得写评论要凭良心，因为我们的评论有可能会影响到其他顾客的选择。这本书讲的东西大都是自己的经验，至于科学依据嘛，她讲不清楚，我个人认为不可信。希望大家好好考虑！
0	超级垃圾的一本书不知道为什么评是5星级的，全是拖啊。白白浪费了我的钱 。
0	这两天才收到的，还没怎么仔细看，觉得还行，就是作者的一些美容方子有些东西我找不到，呵呵！继续看！
0	虽然电视、网络等媒体对于丹大肆炒作，但我并不欣赏她对论语的讲评，或许是仁者见仁，智者见智吧。
0	我购买了31岁小美女的养颜经这本书,阅读时发现书的后半部分大概有几十页有用笔勾画的痕迹,让人看着很不舒服,怎么解决呢?
0	买本新书刚打开包装袋就看到破损，感觉挺不舒服的
0	订了三本书，却只给我送来两本！！！缺了这一本！！真的不明白！！明明定单上是成功下单的，但却送少了一本！！无奈！！！需要改善系统！！谢谢！！
0	没有想象中好。只是把问题都提出来了，却没有过多的对问题进行详解，有些虎头蛇尾。
0	收到书就随手翻看了个大概，觉得一般，感觉有那种各种中医书上再摘录整理，用自己的语言加工过的感觉，而且写得很粗糙，像是随口说说，而不像书。后悔买！不知道作者的工作什么是什么，但就此书看来，非常不专业，也许是想出点书也过过出在的什么人都能出书的作家瘾吧！
0	还以为里面是有很多图片的呢，原来都是文字，实在没心情看这种书，最主要是连作者的照片都没有，那该怎么确定她是31岁的美女呢？不太能让人信服吧。
0	媒体炒作得太厉害了，平时没有时间看电视，慕名买了书，恭恭敬敬地拜读，却发现其实一般般。
0	这是一本捡别人漏沟水的书，非常后悔买了这么一本毫无看头的书，请大家别再上当了！！！！
0	这本书读完最大的感觉没有多少价值,已经有很多介绍这方面的书籍了,所以没有看完,只适合聊天的话题,确实不是很喜欢
0	个人觉得这本书很一般，没有别人说的那么好，那么神奇。很多东西都在网上看过，她只不过做了个总结罢了。。
0	没有多少实际内容，东拼西凑哇……浪费了银子
0	不就是把电视上说稿子出了本书嘛，直接下载视频去多好。
0	里面重点较少废话较多，搀杂个人的感觉也较多这就是本书冗长的原因，里面说到太多不切实际的东西，如果我们那么有钱还不会保养自己吗，一切都是废话，是人都能写出这样的书。
0	粗看的时候觉得很多方面说的不错，但是仔细做下来，就觉得一些东东也是作者东拼西凑过来，扣来就很少翻了。
0	一般的书，在消磨时间的时候可以看看，不是非常实用。
0	作为个人经验在网上谈谈可以，但拿来出书就有点过了，书中还有些明显的谬误。不过文笔还不错，建议写写散文好了。
0	为什么没有货也不通知一声？？？我刚刚收到订购的书籍，惟独少了这一本，郁闷！
0	内容单薄，没啥意思。对于没有什么文化水平的人看看是有帮助的，但是如果你是有一定的专业的人就没啥意思了。空洞，乏味，不用半天全书看完。
0	买了这本书有被骗了的感觉，里面的内容实在很一般，不过挺适合小学生看的。通过CCTV10的百家讲坛，于丹变成了像易中天那样的学术明星，的确于丹有非常吸引的人的个人魅力、文化气质，但这是非常空洞的，非常片面的。《于丹〈论语〉心得》售逾450万册，这不能说明什么，只是人云亦云、羊群效应罢了。如果还是小学、初中的水平，建议你看于丹的《论语》《庄子》心得，高中以上的，最好看傅佩荣先生著作系列。如果你看了傅佩荣的《论语》《庄子》心得，就会觉得于丹对于论语的理解的境界远远不如傅佩荣先生理解的境界高。用易中天先生在百家讲坛说的其中一句名句来评价于丹，“不过如此”。
0	我不明白，为什么会有这么多的人追捧这本书呢，我也是受了崇众思想的影响，一口气买了好多本，用来自己看，用来送朋友。可是，当我看了一半以后，就受不了了。整个书就是一东拼西凑的大杂烩，从现在流行的各种养生书籍，或是哪里抄录一些所谓的养颜宝典，再加上作者卖力的炫耀自己的所谓幸福，是在没有什么可读性。当然，作者还是很聪明的，知道，什么是卖点，知道，已经老了的和快要老了的女人的心理。或许就根本不是什么31岁美女写的，搞不好就是一胡子拉碴的邋遢男编辑的作品呢
0	看了1/3的内容了，感觉都是摘抄别书内容，没有什么自身美容经验之谈，凑字赚钱的嫌疑较大。
0	粗略翻了一遍，同事也借去看了一下，我们的感觉是这本书写得比较乱，很难看下去。而且里面描述得比较粗，不太实用，也没什么意思。
0	觉得失望,并没有想象的好,书中教的方法一点也不具体,给人泛泛而谈的感觉,我只觉得在听别人吹水而不关自己事似的,总体来说不实用!
0	就是一个大杂烩，还不如看看不生病的智慧
0	于丹《论语》心得(易中天作序强力推荐)首先我觉得易中天并非真想给于丹的这部书作序，从那篇文章中丝毫感觉不出他对这部书有什么赞叹，仅仅是不好推脱才写的吧，毕竟是同一节目起家的。其次是本书的内容表面上是写论语心得，而内容仅仅是拿论语做引子，讲一些无关痛痒的话，还有不怎么符合主题的小故事穿插其中。有点挂羊头卖狗肉的嫌疑。在做节目的时候于丹发挥的不错，这是她的教授生涯必备的本领吧，能旁征博引，把论语发挥的足够吸引人，但是真正拿到这本书去推敲的话，实在经不起琢磨，大家可以细细品味一下，反正好多的故事我在网上看过，主题意旨大体知道吧，可是于丹同志的论语心得似乎与主题相差甚远。但是有一点是肯定的，她让论语平民化，让更多的人去关注它，这一点与百家讲坛的宗旨是一致的。既然是“心得”，无可厚非，我也不是说非要把论语一句一句的翻译，搞成晦涩的专业论文，这样跟百姓是没法沟通的，所以论语心得浅显易懂，还是贴近大众的，最大的成就可能就在这里吧。教授有时是会忽悠人的，大家批判的接受吧。
0	也许是说好的人太多了，所以对这本书的期望值过高，拿到手里看时，觉得书写的很肤浅，很没有意思，有半天时间就能看完了。
0	我看了一下，用处不大。作者好象是非专业人士，业余写作在网上发表的，倒是值得鼓励。
0	觉得没有什么内容可言。翻翻就扔在一边了。
0	联系了退货,一个月了,也没人搭理我,郁闷....
0	中午收到书了，速度很快，昨天下去才定的，值得表扬~可是收到之后很失望，这本书没有任何包装（可能原版就是这样），这也就算了，可是书角都破了，封皮的上边沿也有开口的地方，再看书的侧面，切的时候就不整齐，真怀疑是盗版的，以后不在当当上买了:(伤心~在当当买了这么多书，第一次遇到这样的事情，失望~
0	里面的内容很浅，而且没有系统性，没有买和收藏的需要。不过作者对生命的热爱还是很值得学习的。我相信只有热爱生命的人，才会用力地去生活。
0	买了此书，装帧还行，没有彩色插页，书的文字内容略显空洞，总之在这么多类似书籍里，这个价位，还是不值得购买的。
0	没什么特别的内容,跟其它同类书一样,而且都是些常识类的,我半个小时就看完了,可见期内容很空洞
0	没有有价值的技巧和方法。。。网上随便查查信息都比书上的全。
0	纸张不好，编校质量太烂，别字连篇。内容还可以。
0	本人拿到这本书后，迫不及待地一口气看完，感觉还是蛮实用的。作者在文中提到的自制豆浆养颜，我觉得挺有道理的，上周就去店里买了一只豆浆机，每天喝上一大杯。还是几个痛经小秘方，本人已试用过了，效果还不错。呵呵，总之这本书不错。
0	作者提倡内调，不信任化妆品，这点赞同。但是所列举的方法太麻烦，配料也不好找。不是太实用。
0	很一般，如果是在书店看了点内容，就不会买！
0	作者倒是个很小资的人,但有点自恋的感觉,书并没有什么大帮助
0	本书是在国学热中火起来的。真正的文化属于全人类，提倡国学的做法本身就是反文化的。在这个背景下出现的事务一定是个怪胎。
0	看完后一个月，发现一个字都不在脑子里了。
0	因为是跟着老妈看这些保健书的，家里关于求医不如求已系列的书也有好几本，而对这一本书的评价只能说是一般般咧。不过读书总会发现一些有用的东西吧，书中有少许方法还是实用的。
0	不是很专业的，就是作者个人的一些体验，并不适用于所有人。
0	废话多,感觉不是很好.不是很系统很专业,可操作性也不强.
0	网上随便看看也就算了,印成书发表实在有点无聊.可笑的是我居然买了.
0	好象是作者在炫耀她的幸福而已，没什么实在的方法提供给读者。
0	写的文笔不好，没有看头，那些道理大家都知道。不好。
0	内容说说话很一般。。。可操作性不强。。
0	生小孩后可以看看，其他时间就没必要了
